"Year","Month","Date","yyyy_mm","SPX_rtn","NASDAQ100_rtn","NASDAQCOM_rtn","VXDCLS","VXNCLS","RVXCLS","VXVCLS","VIXCLS","T10YIE","DFF","DGS1","DGS10","BAA10Y","RUT_rtn","DJI_rtn","MICH","CPALTT01USM657N","Contraction","VVIX"
1962,3,1962-03-31,"1962-3",-0.00468616870207328,-0.00586049170954828,-0.0264026402640264,NA,NA,NA,NA,NA,NA,NA,0,0.0297,0.0386,NA,NA,NA,0,0,NA
1962,4,1962-04-30,"1962-4",-0.0455129119703238,-0.0619698058950395,0.406779661016949,NA,NA,NA,NA,NA,NA,NA,0.00332225913621264,0.0307,0.0386,NA,NA,NA,0.00332225913621264,0,NA
1962,5,1962-05-31,"1962-5",-0.0908819133034381,-0.0859901900674431,1.58072289156626,NA,NA,NA,NA,NA,NA,NA,0,0.0299,0.039,NA,NA,NA,0,0,NA
1962,6,1962-06-30,"1962-6",-0.0879644853666557,-0.081838001006205,-0.559290382819795,NA,NA,NA,NA,NA,NA,NA,0,0.032,0.04,NA,NA,NA,0,0,NA
1962,7,1962-07-31,"1962-7",0.0560663421669372,0.0635616438356164,-0.11228813559322,NA,NA,NA,NA,NA,NA,NA,0.00331125827814571,0.0333,0.0404,NA,NA,NA,0.00331125827814571,0,NA
1962,8,1962-08-31,"1962-8",0.011437350631615,0.0152842177571699,-0.324582338902148,NA,NA,NA,NA,NA,NA,NA,0,0.0314,0.0396,NA,NA,NA,0,0,NA
1962,9,1962-09-30,"1962-9",-0.0450632911392406,-0.0482070365358592,0.00706713780918733,NA,NA,NA,NA,NA,NA,NA,0.00330033003300331,0.0302,0.0394,NA,NA,NA,0.00330033003300331,0,NA
1962,10,1962-10-31,"1962-10",0.00742311770943793,0.00444286475919675,0.0842105263157895,NA,NA,NA,NA,NA,NA,NA,0,0.0297,0.0392,NA,NA,NA,0,0,NA
1962,11,1962-11-30,"1962-11",0.10140350877193,0.101556970983723,0.478964401294498,NA,NA,NA,NA,NA,NA,NA,0,0.0302,0.0392,NA,NA,NA,0,0,NA
1962,12,1962-12-31,"1962-12",0.0103536158012105,0.0134918085448121,0.185995623632385,NA,NA,NA,NA,NA,NA,NA,0,0.0305,0.0385,NA,NA,NA,0,0,NA
1963,1,1963-01-31,"1963-1",0.0476115402806243,0.0491283676703644,-0.212177121771218,NA,NA,NA,NA,NA,NA,NA,0,0.0303,0.0387,NA,NA,NA,0,0,NA
1963,2,1963-02-28,"1963-2",-0.0197140707298721,-0.0288519637462236,-0.0421545667447307,NA,NA,NA,NA,NA,NA,NA,0,0.0302,0.0394,NA,NA,NA,0,0,NA
1963,3,1963-03-31,"1963-3",0.0270187288916182,0.0354643023798411,-0.171149144254279,NA,NA,NA,NA,NA,NA,NA,0.00328947368421054,0.0309,0.0395,NA,NA,NA,0.00328947368421054,0,NA
1963,4,1963-04-30,"1963-4",0.0490284005979074,0.0485203545140453,0.380530973451327,NA,NA,NA,NA,NA,NA,NA,0,0.0311,0.0395,NA,NA,NA,0,0,NA
1963,5,1963-05-31,"1963-5",0.0136791108577941,0.0143266475644699,0,NA,NA,NA,NA,NA,NA,NA,0,0.032,0.0396,NA,NA,NA,0,0,NA
1963,6,1963-06-30,"1963-6",-0.0205229125667696,-0.0201977401129942,-0.354700854700855,NA,NA,NA,NA,NA,NA,NA,0.00327868852459018,0.0319,0.04,NA,NA,NA,0.00327868852459018,0,NA
1963,7,1963-07-31,"1963-7",0.00215269804822027,-0.00345970880784219,0.311258278145695,NA,NA,NA,NA,NA,NA,NA,0.00326797385620916,0.035,0.04,NA,NA,NA,0.00326797385620916,0,NA
1963,8,1963-08-31,"1963-8",0.0412430187598454,0.0487487342687691,0.151515151515152,NA,NA,NA,NA,NA,NA,NA,0,0.0359,0.0402,NA,NA,NA,0,0,NA
1963,9,1963-09-30,"1963-9",-0.00467611057626172,-0.0110344827586206,-0.182017543859649,NA,NA,NA,NA,NA,NA,NA,0,0.0359,0.0407,NA,NA,NA,0,0,NA
1963,10,1963-10-31,"1963-10",0.0273594030675692,0.0322175732217573,0.348525469168901,NA,NA,NA,NA,NA,NA,NA,0.00325732899022803,0.0368,0.0415,NA,NA,NA,0.00325732899022803,0,NA
1963,11,1963-11-30,"1963-11",-0.0118359112306657,-0.0105391163356303,-0.0437375745526839,NA,NA,NA,NA,NA,NA,NA,0,0.0374,0.0408,NA,NA,NA,0,0,NA
1963,12,1963-12-31,"1963-12",0.0257247856267864,0.0244435340707359,0.399168399168399,NA,NA,NA,NA,NA,NA,NA,0.00324675324675326,0.0383,0.0414,NA,NA,NA,0.00324675324675326,0,NA
1964,1,1964-01-31,"1964-1",0.026671974522293,0.02692615302586,-0.405646359583952,NA,NA,NA,NA,NA,NA,NA,0,0.0376,0.0415,NA,NA,NA,0,0,NA
1964,2,1964-02-29,"1964-2",0.00891818534315614,0.00986500519210787,0.245,NA,NA,NA,NA,NA,NA,NA,0,0.0391,0.0418,NA,NA,NA,0,0,NA
1964,3,1964-03-31,"1964-3",0.0185754547783756,0.0151670951156813,0.0582329317269077,NA,NA,NA,NA,NA,NA,NA,0,0.0394,0.0423,NA,NA,NA,0,0,NA
1964,4,1964-04-30,"1964-4",0.00716890957112315,0.00607748797163832,0.0796963946869069,NA,NA,NA,NA,NA,NA,NA,0,0.0384,0.0422,NA,NA,NA,0,0,NA
1964,5,1964-05-31,"1964-5",0.00836663336663346,0.0114523030455576,-0.198594024604569,NA,NA,NA,NA,NA,NA,NA,0,0.0384,0.0419,NA,NA,NA,0,0,NA
1964,6,1964-06-30,"1964-6",0.0163467492260061,0.0164240388204553,-0.043859649122807,NA,NA,NA,NA,NA,NA,NA,0.00323624595469257,0.0378,0.0415,NA,NA,NA,0.00323624595469257,0,NA
1964,7,1964-07-31,"1964-7",0.0182770805410015,0.0182396866201495,-0.0321100917431193,NA,NA,NA,NA,NA,NA,NA,0.00322580645161292,0.0369,0.0419,NA,NA,NA,0.00322580645161292,0,NA
1964,8,1964-08-31,"1964-8",-0.0130429579992819,-0.0162298629478241,-0.208530805687204,NA,NA,NA,NA,NA,NA,NA,-0.0032154340836013,0.0381,0.0421,NA,NA,NA,-0.0032154340836013,0,NA
1964,9,1964-09-30,"1964-9",0.0264306498545102,0.0287180740559698,0.413173652694611,NA,NA,NA,NA,NA,NA,NA,0.00322580645161292,0.0384,0.0418,NA,NA,NA,0.00322580645161292,0,NA
1964,10,1964-10-31,"1964-10",0.00661469407039927,0.00807792824899023,-0.127118644067797,NA,NA,NA,NA,NA,NA,NA,0,0.0386,0.0416,NA,NA,NA,0,0,NA
1964,11,1964-11-30,"1964-11",0.00222952358601258,-0.00518501060570353,0.186893203883495,NA,NA,NA,NA,NA,NA,NA,0.00321543408360109,0.041,0.042,NA,NA,NA,0.00321543408360109,0,NA
1964,12,1964-12-31,"1964-12",-0.0091324200913242,-0.00142146410803135,0.147239263803681,NA,NA,NA,NA,NA,NA,NA,0,0.0399,0.042,NA,NA,NA,0,0,NA
1965,1,1965-01-31,"1965-1",0.0420654614203002,0.0386714116251483,0.237076648841355,NA,NA,NA,NA,NA,NA,NA,0,0.0396,0.0419,NA,NA,NA,0,0,NA
1965,2,1965-02-28,"1965-2",-0.0039687039346864,-0.00148469620831426,-0.164265129682997,NA,NA,NA,NA,NA,NA,NA,0,0.0409,0.0422,NA,NA,NA,0,0,NA
1965,3,1965-03-31,"1965-3",-0.0136612021857924,-0.0145259064394374,-0.229310344827586,NA,NA,NA,NA,NA,NA,NA,0.00320512820512822,0.0403,0.042,NA,NA,NA,0.00320512820512822,0,NA
1965,4,1965-04-30,"1965-4",0.0323176361957525,0.0342386258124421,0.161073825503356,NA,NA,NA,NA,NA,NA,NA,0.00319488817891375,0.0404,0.0421,NA,NA,NA,0.00319488817891375,0,NA
1965,5,1965-05-31,"1965-5",-0.00849731663685138,-0.00774323869374927,-0.177263969171484,NA,NA,NA,NA,NA,NA,NA,0,0.0404,0.0423,NA,NA,NA,0,0,NA
1965,6,1965-06-30,"1965-6",-0.0456698240866037,-0.0486315313277539,0.622950819672131,NA,NA,NA,NA,NA,NA,NA,0.00636942675159238,0.0396,0.042,NA,NA,NA,0.00636942675159238,0,NA
1965,7,1965-07-31,"1965-7",0.011934302256883,0.0134331906799809,-0.24963924963925,NA,NA,NA,NA,NA,NA,NA,0,0.0402,0.0422,NA,NA,NA,0,0,NA
1965,8,1965-08-31,"1965-8",0.0251050910789352,0.0225219941348973,-0.00576923076923075,NA,NA,NA,NA,NA,NA,NA,0,0.0413,0.0427,NA,NA,NA,0,0,NA
1965,9,1965-09-30,"1965-9",0.0332611914796672,0.032006424228519,0.676982591876209,NA,NA,NA,NA,NA,NA,NA,0,0.0436,0.0435,NA,NA,NA,0,0,NA
1965,10,1965-10-31,"1965-10",0.0245838386065484,0.0273454868830592,-0.164936562860438,NA,NA,NA,NA,NA,NA,NA,0.00316455696202533,0.0433,0.0441,NA,NA,NA,0.00316455696202533,0,NA
1965,11,1965-11-30,"1965-11",-0.008607703894986,-0.00876433672365295,0.24171270718232,NA,NA,NA,NA,NA,NA,NA,0,0.044,0.0448,NA,NA,NA,0,0,NA
1965,12,1965-12-31,"1965-12",0.00987627523334056,0.00895098788341886,-0.194660734149054,NA,NA,NA,NA,NA,NA,NA,0.00315457413249213,0.0496,0.0465,NA,NA,NA,0.00315457413249213,0,NA
1966,1,1966-01-31,"1966-1",0.00773777538957554,0.00486854917234658,0.0773480662983426,NA,NA,NA,NA,NA,NA,NA,0,0.0489,0.0469,NA,NA,NA,0,0,NA
1966,2,1966-02-28,"1966-2",-0.0194091927055561,-0.0178725236864772,0.27051282051282,NA,NA,NA,NA,NA,NA,NA,0.00628930817610066,0.0501,0.0502,NA,NA,NA,0.00628930817610066,0,NA
1966,3,1966-03-31,"1966-3",-0.0244698205546493,-0.0218153913615434,-0.324924318869828,NA,NA,NA,NA,NA,NA,NA,0.00312500000000001,0.049,0.0471,NA,NA,NA,0.00312500000000001,0,NA
1966,4,1966-04-30,"1966-4",0.0240802675585283,0.0205087974896334,0.0792227204783258,NA,NA,NA,NA,NA,NA,NA,0.0062305295950156,0.0491,0.0479,NA,NA,NA,0.0062305295950156,0,NA
1966,5,1966-05-31,"1966-5",-0.045830611800566,-0.0541401273885351,-0.200831024930748,NA,NA,NA,NA,NA,NA,NA,0,0.0504,0.048,NA,NA,NA,0,0,NA
1966,6,1966-06-30,"1966-6",-0.0260125499144324,-0.0161383954487403,0.256499133448874,NA,NA,NA,NA,NA,NA,NA,0.00309597523219816,0.0505,0.0497,NA,NA,NA,0.00309597523219816,0,NA
1966,7,1966-07-31,"1966-7",-0.0125336769356917,-0.0134529147982063,-0.289655172413793,NA,NA,NA,NA,NA,NA,NA,0.00308641975308643,0.0524,0.0505,NA,NA,NA,0.00308641975308643,0,NA
1966,8,1966-08-31,"1966-8",-0.0740213523131672,-0.0777511961722488,0.687378640776699,NA,NA,NA,NA,NA,NA,NA,0.00615384615384618,0.0584,0.0536,NA,NA,NA,0.00615384615384618,0,NA
1966,9,1966-09-30,"1966-9",-0.0124263387138098,-0.00700389105058352,-0.289988492520138,NA,NA,NA,NA,NA,NA,NA,0,0.0562,0.0502,NA,NA,NA,0,0,NA
1966,10,1966-10-31,"1966-10",0.0483850045401477,0.047544409613375,-0.0502431118314425,NA,NA,NA,NA,NA,NA,NA,0.00611620795107036,0.055,0.0497,NA,NA,NA,0.00611620795107036,0,NA
1966,11,1966-11-30,"1966-11",0.000989853996535617,0.00311720698254359,0.233788395904437,NA,NA,NA,NA,NA,NA,NA,0,0.0545,0.0512,NA,NA,NA,0,0,NA
1966,12,1966-12-31,"1966-12",0.00296662546353521,-0.00149160969546303,0.567081604426003,NA,NA,NA,NA,NA,NA,NA,0,0.05,0.0464,NA,NA,NA,0,0,NA
1967,1,1967-01-31,"1967-1",0.0778900665516391,0.0781775177393254,0.0185348631950573,NA,NA,NA,NA,NA,NA,NA,0,0.0462,0.0452,NA,NA,NA,0,0,NA
1967,2,1967-02-28,"1967-2",-0.00228675966155945,0.00196282184505248,-0.136048526863085,NA,NA,NA,NA,NA,NA,NA,0,0.0476,0.0472,NA,NA,NA,0,0,NA
1967,3,1967-03-31,"1967-3",0.0445794178317671,0.0394100023046786,-0.184553660982949,NA,NA,NA,NA,NA,NA,NA,0.00303951367781156,0.0413,0.045,NA,NA,NA,0.00303951367781156,0,NA
1967,4,1967-04-30,"1967-4",0.0397147558968731,0.0422394678492239,0.377613776137761,NA,NA,NA,NA,NA,NA,NA,0.00303030303030304,0.0414,0.0478,NA,NA,NA,0.00303030303030304,0,NA
1967,5,1967-05-31,"1967-5",-0.0462171573282684,-0.0524412296564196,-0.208035714285714,NA,NA,NA,NA,NA,NA,NA,0.00302114803625359,0.0418,0.0481,NA,NA,NA,0.00302114803625359,0,NA
1967,6,1967-06-30,"1967-6",0.00276579267618104,0.0175123484508308,-0.114994363021421,NA,NA,NA,NA,NA,NA,NA,0.0030120481927711,0.0497,0.0522,NA,NA,NA,0.0030120481927711,0,NA
1967,7,1967-07-31,"1967-7",0.053729037952339,0.0453442188879083,0.315923566878981,NA,NA,NA,NA,NA,NA,NA,0.00300300300300302,0.0505,0.0516,NA,NA,NA,0.00300300300300302,0,NA
1967,8,1967-08-31,"1967-8",-0.0138205423515863,-0.0117150395778364,-0.144240077444337,NA,NA,NA,NA,NA,NA,NA,0.00299401197604792,0.052,0.0527,NA,NA,NA,0.00299401197604792,0,NA
1967,9,1967-09-30,"1967-9",0.0337615458116574,0.0327851345578811,0.0984162895927603,NA,NA,NA,NA,NA,NA,NA,0.00298507462686568,0.0527,0.0531,NA,NA,NA,0.00298507462686568,0,NA
1967,10,1967-10-31,"1967-10",-0.021772619903461,-0.0352600558370385,0.237899073120494,NA,NA,NA,NA,NA,NA,NA,0.00297619047619049,0.0547,0.0564,NA,NA,NA,0.00297619047619049,0,NA
1967,11,1967-11-30,"1967-11",-0.00325459317585308,0.007502679528403,-0.262895174708819,NA,NA,NA,NA,NA,NA,NA,0.00296735905044512,0.0565,0.0574,NA,NA,NA,0.00296735905044512,0,NA
1967,12,1967-12-31,"1967-12",0.0206446176532549,0.0262765957446809,0.687358916478555,NA,NA,NA,NA,NA,NA,NA,0.00295857988165682,0.0576,0.057,NA,NA,NA,0.00295857988165682,0,NA
1968,1,1968-01-31,"1968-1",-0.0375644994840041,-0.0438478283404168,-0.37056856187291,NA,NA,NA,NA,NA,NA,NA,0.00589970501474929,0.0536,0.0554,NA,NA,NA,0.00589970501474929,0,NA
1968,2,1968-02-29,"1968-2",-0.0323825863178212,-0.03122289679098,-0.181721572794899,NA,NA,NA,NA,NA,NA,NA,0.00293255131964811,0.0543,0.0556,NA,NA,NA,0.00293255131964811,0,NA
1968,3,1968-03-31,"1968-3",0.00753546099290792,0.00940017905102963,0.168831168831169,NA,NA,NA,NA,NA,NA,NA,0.00292397660818715,0.0559,0.0576,NA,NA,NA,0.00292397660818715,0,NA
1968,4,1968-04-30,"1968-4",0.0797404311482621,0.0804878048780486,0.597777777777778,NA,NA,NA,NA,NA,NA,NA,0.00291545189504355,0.06,0.0574,NA,NA,NA,0.00291545189504355,0,NA
1968,5,1968-05-31,"1968-5",0.0125292859325661,0.0125179560845476,-0.0897079276773296,NA,NA,NA,NA,NA,NA,NA,0.00290697674418606,0.0606,0.0586,NA,NA,NA,0.00290697674418606,0,NA
1968,6,1968-06-30,"1968-6",0.0123742454728368,0.00912038913660318,-0.0802139037433155,NA,NA,NA,NA,NA,NA,NA,0.00579710144927539,0.0591,0.0564,NA,NA,NA,0.00579710144927539,0,NA
1968,7,1968-07-31,"1968-7",-0.0199741627745205,-0.0184776059449689,-0.148671096345515,NA,NA,NA,NA,NA,NA,NA,0.00576368876080694,0.0551,0.0541,NA,NA,NA,0.00576368876080694,0,NA
1968,8,1968-08-31,"1968-8",0.00912593794362193,0.0114589727849397,-0.200975609756098,NA,NA,NA,NA,NA,NA,NA,0.002865329512894,0.0543,0.0542,NA,NA,NA,0.002865329512894,0,NA
1968,9,1968-09-30,"1968-9",0.0378818327974277,0.0385393485737406,0.661782661782662,NA,NA,NA,NA,NA,NA,NA,0.00285714285714287,0.0544,0.0549,NA,NA,NA,0.00285714285714287,0,NA
1968,10,1968-10-31,"1968-10",0.0123922935424532,0.00720755819616237,0.296840558412932,NA,NA,NA,NA,NA,NA,NA,0.00569800569800572,0.0566,0.0561,NA,NA,NA,0.00569800569800572,0,NA
1968,11,1968-11-30,"1968-11",0.0432246342163145,0.0479644134996615,-0.184702549575071,NA,NA,NA,NA,NA,NA,NA,0.00283286118980171,0.0578,0.0578,NA,NA,NA,0.00283286118980171,0,NA
1968,12,1968-12-31,"1968-12",-0.0410670088917408,-0.0416166835840177,-0.0875608061153579,NA,NA,NA,NA,NA,NA,NA,0.00282485875706216,0.0646,0.0616,NA,NA,NA,0.00282485875706216,0,NA
1969,1,1969-01-31,"1969-1",-0.00927253608641621,-0.0081840939726554,-0.0845392231530845,NA,NA,NA,NA,NA,NA,NA,0.00281690140845053,0.0641,0.0619,NA,NA,NA,0.00281690140845053,0,NA
1969,2,1969-02-28,"1969-2",-0.0445773832497106,-0.0473740413552083,-0.252079866888519,NA,NA,NA,NA,NA,NA,NA,0.00561797752808991,0.0647,0.0626,NA,NA,NA,0.00561797752808991,0,NA
1969,3,1969-03-31,"1969-3",0.033629569783882,0.0344441047589932,0.382647385984427,NA,NA,NA,NA,NA,NA,NA,0.00837988826815646,0.0627,0.063,NA,NA,NA,0.00837988826815646,0,NA
1969,4,1969-04-30,"1969-4",0.0215925744992673,0.0214757166781596,0.556717618664521,NA,NA,NA,NA,NA,NA,NA,0.00554016620498617,0.0626,0.062,NA,NA,NA,0.00554016620498617,0,NA
1969,5,1969-05-31,"1969-5",-0.00277352716143842,-0.00221815025556948,-0.391731266149871,NA,NA,NA,NA,NA,NA,NA,0.00275482093663913,0.0664,0.0656,NA,NA,NA,0.00275482093663913,0,NA
1969,6,1969-06-30,"1969-6",-0.0539944375179822,-0.055577034602745,-0.265930331350892,NA,NA,NA,NA,NA,NA,NA,0.00549450549450552,0.0758,0.0673,NA,NA,NA,0.00549450549450552,0,NA
1969,7,1969-07-31,"1969-7",-0.0632603406326033,-0.0601780779858765,0.638888888888889,NA,NA,NA,NA,NA,NA,NA,0.00546448087431696,0.0757,0.0666,NA,NA,NA,0.00546448087431696,0,NA
1969,8,1969-08-31,"1969-8",0.0336580086580087,0.0400740498747687,-0.375,NA,NA,NA,NA,NA,NA,NA,0.00543478260869567,0.0764,0.0683,NA,NA,NA,0.00543478260869567,0,NA
1969,9,1969-09-30,"1969-9",-0.0152863574494818,-0.0250235577426448,0.0372881355932204,NA,NA,NA,NA,NA,NA,NA,0.00270270270270271,0.0801,0.0751,NA,NA,NA,0.00270270270270271,0,NA
1969,10,1969-10-31,"1969-10",0.0423179160021265,0.0429553264604812,0.427015250544662,NA,NA,NA,NA,NA,NA,NA,0.00539083557951485,0.0758,0.0694,NA,NA,NA,0.00539083557951485,0,NA
1969,11,1969-11-30,"1969-11",-0.0369274711822912,-0.0340815485996705,-0.347328244274809,NA,NA,NA,NA,NA,NA,NA,0.00536193029490619,0.0804,0.0729,NA,NA,NA,0.00536193029490619,0,NA
1969,12,1969-12-31,"1969-12",-0.0234085372312255,-0.0235582560494617,0.846783625730994,NA,NA,NA,NA,NA,NA,NA,0.00533333333333318,0.0836,0.0797,NA,NA,NA,0.00533333333333318,1,NA
1970,1,1970-01-31,"1970-1",-0.0636659237412733,-0.0718340977831178,-0.219759341355288,NA,NA,NA,NA,NA,NA,NA,0.00265251989389922,0.0815,0.0775,NA,NA,NA,0.00265251989389922,1,NA
1970,2,1970-02-28,"1970-2",0.0463338343004775,0.0526935254507441,0.0462662337662338,NA,NA,NA,NA,NA,NA,NA,0.00529100529100531,0.0711,0.069,NA,NA,NA,0.00529100529100531,1,NA
1970,3,1970-03-31,"1970-3",-0.00177132357872156,0.00145248327841219,-0.350659425911559,NA,NA,NA,NA,NA,NA,NA,0.00526315789473686,0.069,0.0708,NA,NA,NA,0.00526315789473686,1,NA
1970,4,1970-04-30,"1970-4",-0.0842852237823217,-0.0904831067596873,0.180406212664277,NA,NA,NA,NA,NA,NA,NA,0.00785340314136129,0.0772,0.0782,NA,NA,NA,0.00785340314136129,1,NA
1970,5,1970-05-31,"1970-5",-0.0684268081235451,-0.0609665578504575,0.480769230769231,NA,NA,NA,NA,NA,NA,NA,0.00259740259740261,0.0765,0.0795,NA,NA,NA,0.00259740259740261,1,NA
1970,6,1970-06-30,"1970-6",-0.0393915607309543,-0.0500326803183159,-0.365686944634313,NA,NA,NA,NA,NA,NA,NA,0.00518134715025909,0.074,0.0768,NA,NA,NA,0.00518134715025909,1,NA
1970,7,1970-07-31,"1970-7",0.06956285603067,0.0732948534321156,0.254310344827586,NA,NA,NA,NA,NA,NA,NA,0.00515463917525775,0.07,0.0738,NA,NA,NA,0.00515463917525775,1,NA
1970,8,1970-08-31,"1970-8",0.0417563343379714,0.0444585964847115,-0.0773195876288659,NA,NA,NA,NA,NA,NA,NA,0,0.0684,0.0749,NA,NA,NA,0,1,NA
1970,9,1970-09-30,"1970-9",0.0323089514582224,0.0341021408632238,0.380819366852886,NA,NA,NA,NA,NA,NA,NA,0.00512820512820515,0.0658,0.0729,NA,NA,NA,0.00512820512820515,1,NA
1970,10,1970-10-31,"1970-10",-0.0140015865622111,-0.0124555517644895,-0.290627107215105,NA,NA,NA,NA,NA,NA,NA,0.00510204081632655,0.0629,0.0733,NA,NA,NA,0.00510204081632655,1,NA
1970,11,1970-11-30,"1970-11",0.0453460057753969,0.0474474107896949,0.682509505703422,NA,NA,NA,NA,NA,NA,NA,0.00507614213197955,0.0506,0.0649,NA,NA,NA,0.00507614213197955,1,NA
1970,12,1970-12-31,"1970-12",0.0592466042443991,0.0567661095283627,-0.243502824858757,NA,NA,NA,NA,NA,NA,NA,0.00505050505050507,0.0494,0.065,NA,NA,NA,0.00505050505050507,0,0.01
1971,1,1971-01-31,"1971-1",0.0398749532464231,0.0404774353312569,0.565347274085138,NA,NA,NA,NA,NA,NA,NA,0,0.0423,0.0609,NA,NA,NA,0,0,0.0105
1971,2,1971-02-28,"1971-2",0.01088198854808,0.00907387120884673,-0.177003816793893,NA,1.0134,NA,NA,NA,NA,NA,0.00251256281407036,0.0369,0.0614,NA,NA,NA,0.00251256281407036,0,0.0107
1971,3,1971-03-31,"1971-3",0.0359852583892168,0.0367958403988939,0.0208695652173914,NA,1.0597,NA,NA,NA,NA,NA,0.00250626566416041,0.0392,0.0553,NA,NA,NA,0.00250626566416041,0,0.0112
1971,4,1971-04-30,"1971-4",0.0386936755530065,0.0362875035214991,-0.00681431005110733,NA,1.123,NA,NA,NA,NA,NA,0.00250000000000001,0.0477,0.0608,NA,NA,NA,0.00250000000000001,0,0.0116
1971,5,1971-05-31,"1971-5",-0.045636442047527,-0.0415584398427168,-0.327615780445969,NA,1.0825,NA,NA,NA,NA,NA,0.00498753117206985,0.0513,0.0638,NA,NA,NA,0.00498753117206985,0,0.0112
1971,6,1971-06-30,"1971-6",0.00119799090322048,-0.00933454111024667,0.310374149659864,NA,1.078,NA,NA,NA,NA,NA,0.00744416873449134,0.0624,0.067,NA,NA,NA,0.00744416873449134,0,0.0113
1971,7,1971-07-31,"1971-7",-0.0349985253184575,-0.031610893755383,-0.158338741077223,NA,1.0527,NA,NA,NA,NA,NA,0.00246305418719197,0.0618,0.0685,NA,NA,NA,0.00246305418719197,0,0.0109
1971,8,1971-08-31,"1971-8",0.0307915209187941,0.0360953848310273,-0.195836545875096,NA,1.0842,NA,NA,NA,NA,NA,0.00245700245700247,0.0528,0.0628,NA,NA,NA,0.00245700245700247,0,0.0113
1971,9,1971-09-30,"1971-9",-0.00791901462119549,-0.00696761031921223,0.293384467881112,NA,1.0903,NA,NA,NA,NA,NA,0,0.0527,0.06,NA,NA,NA,0,0,0.0112
1971,10,1971-10-31,"1971-10",-0.0430433675223535,-0.0417937068742132,-0.131949592290586,NA,1.051,NA,NA,NA,NA,NA,0.00245098039215687,0.0464,0.0587,NA,NA,NA,0.00245098039215687,0,0.0108
1971,11,1971-11-30,"1971-11",-0.00295638034002266,-0.00254701777155808,0.564474807856533,NA,1.0397,NA,NA,NA,NA,NA,0,0.0476,0.0593,NA,NA,NA,0,0,0.0108
1971,12,1971-12-31,"1971-12",0.0811182464043099,0.0861793665094104,-0.233624454148472,NA,1.1412,NA,NA,NA,NA,NA,0.00488997555012227,0.0446,0.0589,NA,NA,NA,0.00488997555012227,0,0.0118
1972,1,1972-01-31,"1972-1",0.0273288374533081,0.0181213259856821,0.29985754985755,NA,1.1887,NA,NA,NA,NA,NA,0,0.0436,0.0609,NA,NA,NA,0,0,0.0121
1972,2,1972-02-29,"1972-2",0.0217391921090817,0.025303032438359,0.113424657534247,NA,1.2538,NA,NA,NA,NA,NA,0.00486618004866182,0.0434,0.0604,NA,NA,NA,0.00486618004866182,0,0.0125
1972,3,1972-03-31,"1972-3",0.00475918709786605,0.00591158163856687,-0.293307086614173,NA,1.2814,NA,NA,NA,NA,NA,0.00242130750605328,0.0511,0.0612,NA,NA,NA,0.00242130750605328,0,0.0126
1972,4,1972-04-30,"1972-4",0.00566546503877374,0.00438433987017661,-0.0139275766016713,NA,1.3133,NA,NA,NA,NA,NA,0.00241545893719808,0.0461,0.0614,NA,NA,NA,0.00241545893719808,0,0.0127
1972,5,1972-05-31,"1972-5",0.0206870880035355,0.0172750129282297,0.0755649717514124,NA,1.3253,NA,NA,NA,NA,NA,0.00240963855421688,0.0464,0.0605,NA,NA,NA,0.00240963855421688,0,0.013
1972,6,1972-06-30,"1972-6",-0.023615572387196,-0.0218205004682221,-0.155613919894944,NA,1.3008,NA,NA,NA,NA,NA,0.00240384615384616,0.0515,0.0615,NA,NA,NA,0.00240384615384616,0,0.0127
1972,7,1972-07-31,"1972-7",0.00138999065326373,0.0023333955705076,-0.135303265940902,NA,1.2775,NA,NA,NA,NA,NA,0.00479616306954438,0.0482,0.0612,NA,NA,NA,0.00479616306954438,0,0.0127
1972,8,1972-08-31,"1972-8",0.0320192408166295,0.0344538315417726,0.109712230215827,NA,1.2995,NA,NA,NA,NA,NA,0.00238663484486859,0.054,0.0642,NA,NA,NA,0.00238663484486859,0,0.0131
1972,9,1972-09-30,"1972-9",-0.00869793418675913,-0.00486086329943303,0.316855753646677,NA,1.2961,NA,NA,NA,NA,NA,0.00238095238095239,0.0561,0.0654,NA,NA,NA,0.00238095238095239,0,0.013
1972,10,1972-10-31,"1972-10",0.0135685206566456,0.00931703980880738,-0.0492307692307692,NA,1.3024,NA,NA,NA,NA,NA,0.00475059382422805,0.0544,0.0641,NA,NA,NA,0.00475059382422805,0,0.0131
1972,11,1972-11-30,"1972-11",0.0476572618692781,0.0456174606055113,0.251779935275081,NA,1.3296,NA,NA,NA,NA,NA,0.00236406619385344,0.0535,0.0628,NA,NA,NA,0.00236406619385344,0,0.0137
1972,12,1972-12-31,"1972-12",0.0117556628383431,0.0118282755161587,0.424508790072389,NA,1.3373,NA,NA,NA,NA,NA,0.00235849056603775,0.0568,0.0641,NA,NA,NA,0.00235849056603775,0,0.0139
1973,1,1973-01-31,"1973-1",-0.0162498977833276,-0.017111429226947,-0.460254083484574,NA,1.284,NA,NA,NA,NA,NA,0.0023529411764706,0.0609,0.0654,NA,NA,NA,0.0023529411764706,0,0.0135
1973,2,1973-02-28,"1973-2",-0.0396268178580603,-0.0374902914753559,0.207128446536651,NA,1.2041,NA,NA,NA,NA,NA,0.00704225352112679,0.0643,0.0664,NA,NA,NA,0.00704225352112679,0,0.0129
